StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
709615,21,20001430,1,2020,Tyus Jones,MEM,PG,6,20000021,2020-10-31T22:19:28,65,1132.3,1257,3,200.9,437.6,46.8,52.3,153.0,311.1,50.2,47.9,126.5,38.7,43.9,59.2,75.6,9.4,95.9,105.1,0.8,8.2,4.6,290.7,60.2,6.2,56.1,44.9,493.7,463.6,54.3,19.3,32.6,2.3,0.4,11.0,17.6,1198.6,1189.6,1198.6,-50.0,0.0,0.0,1189.6,False,,Scrambled
709748,16,20001431,1,2020,Karl-Anthony Towns,MIN,C,35,20000016,2020-10-31T22:19:28,35,1682.1,1211,0,322.3,634.4,51.8,61.2,206.0,351.9,59.8,116.3,282.5,42.0,183.6,230.5,81.2,96.9,288.7,385.6,8.5,26.6,17.1,156.1,33.7,42.8,112.2,119.3,944.5,735.9,65.5,32.0,23.3,1.3,3.0,13.5,29.5,1758.6,1852.3,1758.6,-15.3,24.5,0.0,1852.3,False,,Scrambled
709660,24,20001433,1,2020,Trey Lyles,SA,PF,53,20000024,2020-10-31T22:19:28,63,1034.0,1295,51,156.1,349.9,45.5,55.3,89.8,178.5,51.3,66.3,171.4,39.5,33.7,45.9,74.8,72.4,295.8,368.2,6.3,25.1,15.6,70.4,28.6,28.6,39.8,100.0,412.1,370.1,56.7,14.9,7.5,1.1,2.0,10.1,14.0,1091.1,1108.5,1091.1,-57.1,2.1,0.0,1108.5,False,,Scrambled
709449,7,20001434,1,2020,Raul Neto,PHI,PG,3,20000007,2020-10-31T22:19:28,54,513.8,680,34,103.0,226.4,46.4,54.3,68.3,136.7,51.0,34.7,89.8,39.4,39.8,47.9,84.7,11.2,51.0,62.2,1.9,8.6,5.2,96.9,24.5,6.2,47.9,51.0,280.5,247.5,57.8,15.2,20.7,1.8,0.8,16.5,19.2,544.4,558.2,544.4,36.7,0.0,0.0,558.2,False,,Scrambled
792760,29,20001437,1,2020,Cameron Payne,PHO,PG,0,20000029,2020-10-31T22:19:28,8,172.6,187,9,33.7,69.4,49.5,60.0,18.4,39.8,47.1,15.3,29.6,52.7,6.2,7.3,87.4,4.2,27.5,31.6,2.5,16.9,9.8,24.5,8.3,2.1,11.2,20.4,88.7,72.5,62.5,19.3,19.8,2.2,1.0,13.7,19.5,182.8,187.4,182.8,90.8,0.0,0.0,187.4,False,,Scrambled
710886,15,20001438,1,2020,Pat Connaughton,MIL,SG,4,20000015,2020-10-31T22:19:28,67,937.7,1268,1,139.7,307.0,46.4,55.6,83.6,137.7,61.9,56.1,169.3,33.8,31.6,40.8,79.0,61.2,228.5,289.7,5.3,17.1,11.5,109.1,24.5,31.6,53.0,71.4,367.2,325.0,57.6,14.2,11.1,0.9,2.3,14.3,12.6,993.8,1006.7,993.8,82.6,0.0,0.0,1006.7,False,,Scrambled
709507,20,20001441,1,2020,Nikola Jokic,DEN,C,73,20000020,2020-10-31T22:19:28,73,3171.4,2382,44,576.3,1092.4,53.9,57.6,494.7,832.3,60.6,81.6,260.1,32.0,250.9,307.0,83.3,169.3,555.9,725.2,8.3,26.6,17.4,522.2,86.7,44.9,230.5,226.4,1485.1,1227.5,61.7,28.8,35.9,1.9,1.8,16.1,27.3,3303.0,3449.4,3303.0,260.1,43.9,13.3,3449.4,False,,Scrambled
709715,17,20001442,1,2020,Emmanuel Mudiay,UTA,PG,2,20000017,2020-10-31T22:19:28,54,726.4,866,36,154.0,333.5,47.1,51.8,123.4,244.8,51.4,30.6,88.7,35.2,64.3,84.7,77.4,18.4,110.2,128.5,2.5,13.8,8.5,118.3,24.5,10.2,77.5,73.4,402.9,370.8,55.4,15.4,21.3,1.4,1.0,17.6,23.2,761.1,786.9,761.1,-44.9,0.0,0.0,786.9,False,,Scrambled
708370,28,20001447,1,2020,Montrezl Harrell,LAC,PF,2,20000028,2020-10-31T22:19:28,63,2022.4,1784,7,480.4,828.2,59.2,59.2,480.4,809.9,60.5,0.0,18.4,0.0,235.6,358.0,67.1,167.3,287.6,454.9,10.2,16.6,13.5,109.1,39.8,73.4,110.2,148.9,1196.5,985.8,61.9,27.1,10.5,1.1,3.8,10.3,26.4,2135.6,2118.5,2135.6,256.0,12.2,0.0,2118.5,False,,Scrambled
709578,25,20001449,1,2020,Boban Marjanovic,DAL,C,5,20000025,2020-10-31T22:19:28,41,572.6,429,58,123.4,215.2,58.4,59.5,119.3,197.9,61.5,4.2,17.3,24.0,43.9,58.1,76.9,67.3,133.6,200.9,17.0,32.8,25.0,20.4,8.3,10.2,30.6,57.1,294.8,240.8,62.4,29.6,8.6,1.0,2.1,11.5,27.6,591.0,609.2,591.0,50.0,6.2,0.0,609.2,False,,Scrambled
753353,8,20001452,1,2020,Justin Anderson,BKN,SG,1,20000008,2020-10-31T22:19:28,10,74.7,109,20,10.2,38.8,26.8,34.9,4.2,9.4,45.3,6.2,29.6,21.1,2.1,4.2,51.0,1.0,20.4,21.4,1.0,19.3,10.3,8.3,0.0,6.2,4.2,13.3,28.6,40.6,35.7,5.2,10.3,0.0,4.9,9.5,17.5,80.8,80.8,80.8,3.1,0.0,0.0,80.8,False,,Scrambled
710895,26,20001455,1,2020,Kevon Looney,GS,SF,4,20000026,2020-10-31T22:19:28,20,205.2,266,39,29.6,80.6,37.4,38.8,28.6,66.3,44.0,1.0,14.3,7.4,9.4,12.2,76.5,28.6,38.8,67.3,11.4,16.6,13.9,20.4,12.2,6.2,12.2,34.7,69.4,86.0,41.0,11.5,11.3,2.3,2.1,12.7,16.1,223.6,215.2,223.6,-101.0,0.0,0.0,215.2,False,,Scrambled
709478,12,20001457,1,2020,Larry Nance Jr.,CLE,PF,10,20000012,2020-10-31T22:19:28,56,1362.0,1501,5,233.6,439.6,54.2,60.8,176.5,277.4,64.9,57.1,162.2,35.9,51.0,75.5,69.0,108.1,309.1,417.2,8.2,23.5,15.7,125.5,57.1,22.4,61.2,92.8,575.3,472.8,62.0,19.7,12.6,1.9,1.3,11.7,15.6,1441.6,1460.4,1441.6,-160.1,12.2,0.0,1460.4,False,,Scrambled
710884,16,20001458,1,2020,D'Angelo Russell,MIN,PG,45,20000016,2020-10-31T22:19:28,45,1687.0,1481,5,367.2,862.9,43.5,52.9,206.0,423.3,49.7,161.2,439.6,37.4,164.2,203.0,82.5,17.3,163.2,180.5,1.2,12.3,6.7,290.7,49.0,13.3,149.9,87.7,1059.8,952.2,56.8,23.5,34.3,1.6,0.8,13.9,31.4,1749.2,1856.1,1749.2,-257.0,3.1,0.0,1856.1,False,,Scrambled
709418,29,20001460,1,2020,Devin Booker,PHO,SG,70,20000029,2020-10-31T22:19:28,70,2828.9,2561,46,639.5,1308.7,49.9,55.5,495.7,902.7,56.0,143.8,406.0,36.1,477.4,519.2,93.7,29.6,273.4,302.9,1.3,12.2,6.8,465.1,50.0,18.4,269.3,217.3,1900.3,1537.1,63.0,25.5,30.6,1.0,0.6,15.2,30.7,2897.2,3067.4,2897.2,132.6,11.2,0.0,3067.4,False,,Scrambled
710890,25,20001461,1,2020,Willie Cauley-Stein,DAL,C,39,20000025,2020-10-31T22:19:28,54,1074.1,1119,30,178.5,308.0,59.1,59.1,178.5,307.0,59.3,0.0,1.0,0.0,40.8,67.3,61.8,85.7,235.6,321.3,8.5,22.2,15.4,71.4,50.0,62.2,40.8,123.4,397.8,337.7,60.1,19.8,9.5,2.3,4.9,11.0,14.8,1186.3,1115.1,1186.3,-132.6,3.1,0.0,1115.1,False,,Scrambled
709606,3,20001470,1,2020,Treveon Graham,ATL,SF,20,20000003,2020-10-31T22:19:28,55,531.9,948,28,88.7,246.8,36.7,43.9,55.1,124.4,45.2,33.7,122.4,28.0,36.7,57.1,65.6,52.0,101.0,153.0,6.1,11.8,9.0,45.9,24.5,6.2,29.6,104.0,247.9,272.0,46.5,8.5,6.8,1.2,0.6,10.2,13.5,562.5,571.2,562.5,-154.0,0.0,0.0,571.2,False,,Scrambled
710901,22,20001479,1,2020,Michael Frazier II,HOU,SG,0,20000022,2020-10-31T22:19:28,13,41.8,147,35,7.3,29.6,24.6,31.6,3.1,6.2,51.0,4.2,23.5,17.7,9.4,14.3,65.6,1.0,9.4,10.2,0.7,6.8,3.8,2.1,2.1,0.0,5.2,22.4,27.5,35.9,39.4,-0.2,1.8,0.7,0.0,12.7,11.8,43.9,46.9,43.9,-59.2,0.0,0.0,46.9,False,,Scrambled
709432,9,20001503,1,2020,Brad Wanamaker,BOS,PG,1,20000009,2020-10-31T22:19:28,71,1022.3,1396,5,165.2,369.2,45.7,50.7,127.5,265.2,49.1,37.7,104.0,37.0,128.5,138.7,94.5,22.4,124.4,146.9,1.8,9.8,5.9,182.6,62.2,14.3,77.5,135.7,496.7,430.3,58.9,14.9,18.2,2.2,1.0,15.6,15.9,1098.8,1087.3,1098.8,135.7,0.0,0.0,1087.3,False,,Scrambled
710894,15,20001521,1,2020,Thanasis Antetokounmpo,MIL,SF,2,20000015,2020-10-31T22:19:28,20,114.5,131,36,24.5,49.0,51.0,51.0,24.5,38.8,64.5,0.0,10.2,0.0,7.3,17.3,42.0,12.2,12.2,24.5,10.0,9.0,9.6,15.3,7.3,2.1,12.2,18.4,56.1,56.6,50.5,15.2,16.7,2.6,1.4,18.1,22.2,123.7,121.9,123.7,-16.3,0.0,0.0,121.9,False,,Scrambled
709754,13,20001525,1,2020,T.J. McConnell,IND,PG,3,20000013,2020-10-31T22:19:28,71,1282.4,1353,3,216.2,419.2,52.6,53.1,211.1,401.9,53.6,5.2,17.3,30.0,35.7,42.8,85.0,38.8,154.0,192.8,3.3,12.6,8.1,362.1,57.1,11.2,102.0,74.5,473.3,438.1,55.1,19.2,38.3,2.1,0.8,19.3,17.9,1350.8,1348.7,1350.8,55.1,2.1,0.0,1348.7,False,,Scrambled
709438,14,20001526,1,2020,Jordan McRae,DET,SG,4,20000014,2020-10-31T22:19:28,37,760.2,800,36,152.0,373.3,41.5,47.9,106.1,244.8,44.2,45.9,128.5,36.4,84.7,111.2,77.6,18.4,108.1,126.5,2.7,15.8,9.3,94.9,21.4,16.3,43.9,74.5,434.5,422.2,52.4,17.8,19.4,1.4,1.8,9.8,26.1,797.9,811.4,797.9,-74.5,0.0,0.0,811.4,False,,Scrambled
709651,14,20001527,1,2020,Christian Wood,DET,PF,12,20000014,2020-10-31T22:19:28,62,1489.2,1350,39,293.8,518.2,57.8,63.2,238.7,375.4,64.9,55.1,142.8,39.4,183.6,246.8,75.9,106.1,291.7,397.8,9.2,25.3,17.0,61.2,34.7,55.1,85.7,100.0,826.2,626.8,67.2,26.3,7.9,1.3,3.5,12.3,23.6,1579.0,1597.8,1579.0,69.4,12.2,0.0,1597.8,False,,Scrambled
708358,10,20001530,1,2020,Malcolm Miller,TOR,SF,1,20000010,2020-10-31T22:19:28,28,82.3,164,54,12.2,29.6,42.2,56.3,4.2,7.3,58.2,8.3,22.4,37.1,3.1,8.3,38.2,2.1,14.3,16.3,1.4,9.3,5.4,11.2,5.2,2.1,4.2,18.4,35.7,33.2,54.9,8.4,9.3,1.5,1.2,11.2,10.1,89.5,89.2,89.5,61.2,0.0,0.0,89.2,False,,Scrambled
753903,12,20001531,1,2020,Levi Randolph,CLE,SG,0,20000012,2020-10-31T22:19:28,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
709569,18,20001567,1,2020,Deonte Burton,OKC,PG,0,20000018,2020-10-31T22:19:28,40,217.2,364,31,43.9,127.5,35.1,39.2,33.7,73.4,46.7,10.2,54.1,19.3,8.3,14.3,58.2,7.3,51.0,58.1,2.3,15.3,9.2,17.3,7.3,10.2,19.4,34.7,106.1,133.8,40.5,5.9,7.0,1.0,2.5,12.9,19.0,234.5,234.9,234.5,-100.0,0.0,0.0,234.9,False,,Scrambled
708356,27,20001573,1,2020,Quinn Cook,LAL,PG,1,20000027,2020-10-31T22:19:28,44,362.0,517,59,92.8,219.3,43.1,50.3,61.2,132.6,47.1,31.6,86.7,37.2,11.2,14.3,80.2,12.2,40.8,53.0,2.7,8.9,5.8,50.0,12.2,2.1,33.7,27.5,228.5,225.6,51.7,12.6,14.0,1.2,0.4,13.2,21.6,376.3,397.3,376.3,58.1,0.0,0.0,397.3,False,,Scrambled
709700,29,20001597,1,2020,Dario Saric,PHO,PF,51,20000029,2020-10-31T22:19:28,66,1422.8,1664,51,261.1,548.8,48.6,56.5,175.4,309.1,57.9,85.7,239.7,36.4,110.2,130.6,86.1,102.0,313.1,415.1,7.0,21.6,14.1,125.5,37.7,16.3,89.8,159.1,718.1,606.2,60.4,17.4,11.0,1.1,0.9,13.1,18.2,1476.9,1545.0,1476.9,-71.4,9.4,0.0,1545.0,False,,Scrambled
708323,28,20001623,1,2020,Rodney McGruder,LAC,SG,4,20000028,2020-10-31T22:19:28,56,475.5,887,53,73.4,184.6,40.6,47.3,49.0,93.8,53.2,24.5,90.8,27.5,19.4,34.7,57.0,29.6,124.4,154.0,3.7,14.5,9.4,36.7,26.5,8.3,24.5,75.5,190.7,199.9,48.7,8.4,5.5,1.5,0.8,11.1,10.8,510.2,507.7,510.2,-4.1,0.0,0.0,507.7,False,,Scrambled
709561,5,20001630,1,2020,Khem Birch,ORL,C,24,20000005,2020-10-31T22:19:28,48,618.1,939,59,74.5,145.9,52.0,52.0,74.5,144.8,52.4,0.0,1.0,0.0,67.3,103.0,66.6,92.8,131.6,224.4,10.5,15.9,13.1,51.0,20.4,23.5,31.6,92.8,216.2,191.2,57.6,13.1,7.6,1.1,2.3,14.5,10.5,662.0,645.2,662.0,-132.6,0.0,0.0,645.2,False,,Scrambled
709574,7,20001661,1,2020,Ben Simmons,PHI,PG,57,20000007,2020-10-31T22:19:28,57,2301.4,2056,57,382.5,659.9,59.2,59.3,380.5,652.8,59.5,2.1,7.3,29.2,188.7,304.0,63.3,115.3,337.6,452.9,6.4,18.5,12.4,464.1,121.4,33.7,204.0,189.7,955.7,793.7,61.4,23.7,34.5,3.0,1.4,20.8,21.4,2456.5,2483.7,2456.5,63.2,31.6,6.2,2483.7,False,,Scrambled
709484,20,20001666,1,2020,Jamal Murray,DEN,PG,59,20000020,2020-10-31T22:19:28,59,1878.0,1941,38,416.2,911.9,46.5,52.9,301.9,581.4,52.9,114.2,330.5,35.3,166.3,188.7,89.9,45.9,194.8,240.7,2.8,11.4,7.2,289.7,68.3,17.3,129.5,104.0,1112.8,994.9,57.0,20.9,23.4,1.8,0.9,11.8,25.8,1963.7,2016.5,1963.7,246.8,3.1,0.0,2016.5,False,,Scrambled
709535,14,20001667,1,2020,Thon Maker,DET,C,14,20000014,2020-10-31T22:19:28,60,641.5,792,2,94.9,196.9,49.2,55.0,72.4,131.6,56.1,22.4,65.3,35.1,74.5,112.2,67.7,55.1,115.3,170.3,8.1,17.1,12.5,43.9,25.5,39.8,45.9,104.0,286.6,246.2,59.4,15.6,8.3,1.7,4.4,16.0,16.5,706.8,687.2,706.8,-145.9,2.1,0.0,687.2,False,,Scrambled
709749,1,20001668,1,2020,Davis Bertans,WAS,SF,4,20000001,2020-10-31T22:19:28,54,1373.9,1615,3,270.3,622.2,44.3,61.0,66.3,140.8,48.0,204.0,481.4,43.2,106.1,124.4,86.9,35.7,214.2,249.9,2.4,15.4,8.8,93.8,37.7,33.7,60.2,141.8,850.7,677.0,64.1,19.0,8.7,1.1,1.9,8.5,19.5,1445.3,1520.1,1445.3,-12.2,1.0,0.0,1520.1,False,,Scrambled
710868,26,20001669,1,2020,Dragan Bender,GS,PF,3,20000026,2020-10-31T22:19:28,16,246.4,291,35,41.8,93.8,45.5,53.2,26.5,50.0,54.2,15.3,43.9,35.6,10.2,14.3,72.8,16.3,58.1,74.5,6.1,22.9,14.1,28.6,4.2,9.4,21.4,42.8,109.1,100.1,55.7,13.7,15.3,0.7,2.9,18.0,18.3,259.7,268.5,259.7,-5.1,0.0,0.0,268.5,False,,Scrambled
709579,11,20001670,1,2020,Kris Dunn,CHI,PG,32,20000011,2020-10-31T22:19:28,51,1044.2,1293,37,155.0,348.8,45.3,49.5,125.5,234.6,54.6,29.6,114.2,26.4,40.8,55.1,75.6,23.5,166.3,189.7,2.0,15.2,8.4,176.5,103.0,17.3,69.4,161.2,380.5,373.1,52.0,14.2,19.8,4.0,1.3,16.0,15.0,1164.5,1103.1,1164.5,-29.6,0.0,0.0,1103.1,False,,Scrambled
708374,23,20001671,1,2020,Brandon Ingram,NO,SF,62,20000023,2020-10-31T22:19:28,62,2377.1,2145,33,517.1,1117.9,47.2,54.2,364.1,726.2,51.1,153.0,391.7,39.9,319.3,375.4,86.8,52.0,335.6,387.6,2.7,17.0,10.0,264.2,62.2,38.8,192.8,182.6,1506.5,1283.1,59.9,23.8,19.7,1.4,1.6,13.3,28.8,2478.1,2583.2,2478.1,-44.9,9.4,0.0,2583.2,False,,Scrambled
709476,9,20001672,1,2020,Jaylen Brown,BOS,SG,57,20000009,2020-10-31T22:19:28,57,1854.2,1972,42,435.5,904.7,49.1,56.6,304.0,560.0,55.4,131.6,344.8,39.0,179.5,247.9,73.8,63.2,308.0,371.3,3.6,16.9,10.3,120.4,66.3,20.4,127.5,170.3,1182.2,1013.8,59.5,20.0,10.1,1.7,1.0,11.4,25.3,1940.9,2014.5,1940.9,233.6,8.3,0.0,2014.5,False,,Scrambled
709602,30,20001673,1,2020,Buddy Hield,SAC,SG,44,20000030,2020-10-31T22:19:28,72,2135.0,2260,5,508.0,1185.2,43.8,55.7,231.5,483.5,48.9,276.4,701.8,40.2,117.3,138.7,86.3,58.1,276.4,334.6,2.9,14.4,8.7,217.3,67.3,17.3,171.4,168.3,1409.6,1246.3,57.6,19.2,15.9,1.5,0.8,12.3,27.9,2219.6,2378.6,2219.6,-108.1,2.1,0.0,2378.6,False,,Scrambled
710926,26,20001674,1,2020,Marquese Chriss,GS,PF,21,20000026,2020-10-31T22:19:28,59,1306.6,1220,14,214.2,392.7,55.6,56.7,206.0,352.9,59.6,8.3,39.8,20.9,122.4,159.1,78.4,116.3,256.0,372.3,10.2,24.0,16.9,116.3,39.8,63.2,79.6,124.4,559.0,462.7,61.6,22.9,15.6,1.6,4.8,15.0,19.5,1409.6,1382.9,1409.6,-232.6,9.4,0.0,1382.9,False,,Scrambled
709409,3,20001675,1,2020,Skal Labissiere,ATL,PF,1,20000003,2020-10-31T22:19:28,33,511.8,577,53,82.6,149.9,56.2,56.9,79.6,136.7,59.4,3.1,13.3,23.6,25.5,33.7,77.3,66.3,106.1,172.4,12.4,20.4,16.4,42.8,7.3,31.6,30.6,90.8,193.8,164.8,60.0,17.1,10.9,0.6,4.8,16.0,14.4,550.6,538.8,550.6,12.2,1.0,0.0,538.8,False,,Scrambled
709556,16,20001678,1,2020,Malik Beasley,MIN,SG,14,20000016,2020-10-31T22:19:28,55,963.0,1232,39,231.5,544.7,43.4,53.4,122.4,263.2,47.4,109.1,281.5,39.6,55.1,67.3,83.4,18.4,132.6,151.0,1.6,12.0,6.7,76.5,40.8,8.3,58.1,78.5,627.3,574.3,55.7,15.7,10.0,1.6,0.6,9.6,21.6,1011.9,1055.7,1011.9,-51.0,1.0,0.0,1055.7,False,,Scrambled
709596,24,20001679,1,2020,Dejounte Murray,SA,PG,58,20000024,2020-10-31T22:19:28,66,1751.4,1720,47,299.9,649.7,47.1,50.3,258.1,536.5,49.1,41.8,113.2,37.6,92.8,116.3,81.4,70.4,320.3,390.7,4.6,20.5,12.5,276.4,113.2,17.3,127.5,145.9,734.4,700.9,53.4,19.3,23.6,3.3,0.9,15.7,21.3,1882.0,1864.8,1882.0,-192.8,6.2,0.0,1864.8,False,,Scrambled
709717,8,20001680,1,2020,Taurean Prince,BKN,SF,61,20000008,2020-10-31T22:19:28,64,1470.0,1894,23,283.6,753.8,38.4,48.4,134.6,314.2,43.8,148.9,439.6,34.6,72.4,90.8,81.4,51.0,337.6,388.6,3.0,18.4,10.8,118.3,58.1,25.5,129.5,162.2,788.5,793.7,50.7,11.9,9.5,1.5,1.2,14.3,20.9,1553.7,1640.9,1553.7,72.4,8.3,0.0,1640.9,False,,Scrambled
709548,8,20001681,1,2020,Henry Ellenson,BKN,PF,0,20000008,2020-10-31T22:19:28,5,10.9,15,7,1.0,7.3,14.6,14.6,1.0,3.1,34.0,0.0,4.2,0.0,0.0,0.0,0.0,2.1,4.2,6.2,14.3,27.4,20.9,1.0,0.0,0.0,0.0,1.0,2.1,7.3,14.6,0.4,9.0,0.0,0.0,0.0,19.9,10.9,11.2,10.9,12.2,0.0,0.0,11.2,False,,Scrambled
708371,10,20001682,1,2020,Patrick McCaw,TOR,SG,12,20000010,2020-10-31T22:19:28,37,457.7,926,7,68.3,165.2,42.2,49.1,44.9,92.8,49.4,23.5,72.4,33.0,13.3,18.4,73.6,19.4,68.3,87.7,2.4,7.9,5.2,80.6,39.8,4.2,29.6,61.2,173.4,173.3,51.0,9.0,11.7,2.1,0.4,14.9,9.8,501.5,490.1,501.5,2.1,1.0,0.0,490.1,False,,Scrambled
709443,13,20001683,1,2020,Domantas Sabonis,IND,C,62,20000013,2020-10-31T22:19:28,62,2571.6,2201,44,467.2,865.0,55.1,56.1,449.8,796.6,57.6,17.3,68.3,25.9,218.3,301.9,73.7,192.8,593.6,786.4,10.1,29.8,20.0,316.2,47.9,30.6,173.4,198.9,1169.9,997.8,59.8,24.2,22.2,1.1,1.3,15.1,23.9,2650.2,2788.9,2650.2,166.3,51.0,4.2,2788.9,False,,Scrambled
709549,24,20001687,1,2020,Jakob Poeltl,SA,C,18,20000024,2020-10-31T22:19:28,66,1231.6,1194,2,169.3,271.3,63.6,63.6,169.3,271.3,63.6,0.0,0.0,0.0,40.8,87.7,47.4,133.6,248.9,382.5,12.3,22.9,17.6,119.3,37.7,96.9,55.1,128.5,379.4,309.9,62.4,21.5,14.0,1.6,7.4,15.4,13.5,1366.3,1284.4,1366.3,121.4,4.2,0.0,1284.4,False,,Scrambled
710866,3,20001689,1,2020,Damian Jones,ATL,C,27,20000003,2020-10-31T22:19:28,55,723.9,904,59,123.4,181.6,69.4,69.9,121.4,172.4,71.8,2.1,9.4,22.6,63.2,85.7,75.3,75.5,134.6,210.1,9.2,16.6,12.8,35.7,26.5,40.8,28.6,152.0,312.1,219.3,72.6,18.0,5.9,1.4,3.9,11.8,11.6,791.2,749.7,791.2,-261.1,0.0,0.0,749.7,False,,Scrambled
710892,3,20001690,1,2020,Deandre Bembry,ATL,SF,4,20000003,2020-10-31T22:19:28,43,653.7,933,17,106.1,232.6,46.5,50.1,90.8,166.3,55.7,15.3,66.3,23.6,26.5,49.0,55.3,34.7,120.4,155.0,4.1,14.3,9.3,82.6,56.1,19.4,61.2,85.7,254.0,254.1,51.0,11.7,12.5,2.9,1.8,19.8,14.4,729.2,702.8,729.2,-262.1,2.1,0.0,702.8,False,,Scrambled
709489,8,20001692,1,2020,Timothe Luwawu,BKN,SG,2,20000008,2020-10-31T22:19:28,47,585.4,869,42,119.3,274.4,44.4,56.1,56.1,111.2,51.5,63.2,163.2,39.6,70.4,82.6,86.9,29.6,100.0,129.5,3.7,11.9,8.0,29.6,18.4,7.3,37.7,108.1,372.3,310.7,61.1,13.5,5.1,1.0,0.7,11.0,17.2,610.9,642.3,610.9,-53.0,0.0,0.0,642.3,False,,Scrambled
709538,11,20001693,1,2020,Denzel Valentine,CHI,SF,5,20000011,2020-10-31T22:19:28,36,446.0,497,51,98.9,241.7,41.7,51.6,52.0,102.0,52.0,46.9,139.7,34.3,6.2,8.3,76.5,9.4,66.3,75.5,2.0,15.8,8.7,43.9,26.5,6.2,26.5,52.0,250.9,245.3,52.1,15.9,14.5,2.7,1.2,10.1,23.9,478.7,486.5,478.7,-41.8,0.0,0.0,486.5,False,,Scrambled
708377,28,20001694,1,2020,Ivica Zubac,LAC,C,70,20000028,2020-10-31T22:19:28,72,1503.1,1353,5,240.7,392.7,62.5,62.5,240.7,390.7,62.8,0.0,2.1,0.0,126.5,169.3,76.2,200.9,352.9,553.9,16.2,26.9,21.7,83.6,16.3,67.3,62.2,171.4,607.9,467.2,66.4,24.9,9.4,0.6,4.6,12.0,16.8,1586.7,1577.2,1586.7,235.6,10.2,0.0,1577.2,False,,Scrambled
709444,12,20001695,1,2020,Ante Zizic,CLE,PF,0,20000012,2020-10-31T22:19:28,22,202.2,224,39,41.8,73.4,58.0,58.0,41.8,73.4,58.0,0.0,0.0,0.0,14.3,19.4,75.2,18.4,49.0,67.3,9.3,24.9,16.9,6.2,7.3,5.2,10.2,27.5,97.9,82.0,60.8,18.7,4.4,1.6,2.0,11.3,18.0,214.4,212.2,214.4,14.3,1.0,0.0,212.2,False,,Scrambled
709729,16,20001697,1,2020,Juan Hernangomez,MIN,PF,14,20000016,2020-10-31T22:19:28,48,620.6,850,28,102.0,251.9,41.3,50.4,57.1,120.4,48.4,44.9,131.6,34.8,44.9,72.4,63.2,43.9,157.1,200.9,5.5,20.6,12.7,40.8,19.4,9.4,32.6,65.3,293.8,283.8,52.8,12.9,7.0,1.1,0.9,10.5,15.7,649.1,675.5,649.1,-56.1,4.2,0.0,675.5,False,,Scrambled
709416,29,20001698,1,2020,Cheick Diallo,PHO,PF,2,20000029,2020-10-31T22:19:28,47,431.7,488,33,93.8,144.8,66.1,66.1,92.8,141.8,66.8,1.0,3.1,34.0,34.7,39.8,88.9,30.6,103.0,133.6,7.1,24.2,15.5,22.4,11.2,12.2,32.6,56.1,223.4,162.3,70.3,19.8,7.2,1.1,2.3,17.1,17.4,455.1,456.7,455.1,-47.9,1.0,0.0,456.7,False,,Scrambled
709557,13,20001701,1,2020,Malcolm Brogdon,IND,PG,54,20000013,2020-10-31T22:19:28,54,1772.7,1699,16,332.5,758.9,44.7,49.9,256.0,524.3,49.8,76.5,234.6,33.3,169.3,189.7,91.0,46.9,220.3,267.2,3.2,14.4,9.0,388.6,35.7,10.2,133.6,100.0,910.9,842.4,55.2,21.2,34.4,1.1,0.5,14.0,25.8,1818.6,1904.8,1818.6,90.8,9.4,0.0,1904.8,False,,Scrambled
709419,16,20001706,1,2020,Jake Layman,MIN,SF,2,20000016,2020-10-31T22:19:28,23,337.5,515,8,82.6,182.6,46.2,53.0,58.1,109.1,54.4,24.5,73.4,34.0,24.5,32.6,76.5,17.3,40.8,58.1,3.6,9.0,6.2,15.3,17.3,10.2,24.5,47.9,214.2,196.9,55.5,12.7,4.6,1.6,1.7,11.3,18.1,365.1,364.9,365.1,22.4,0.0,0.0,364.9,False,,Scrambled
